Rank,Address,Quantity,Percentage,Value
527,0x5be16f6dad7a942e40bdfd1d2c0fea467e51b4fb,600202.8264843879,0.00017757491072631072,600803.03
528,0xdd4cb45fa68acee8ab412d1415a0d87a7dcfcc37,600123.2223910389,0.00017755135920481476,600723.35
529,0x748e75bc06ea5e18722a18e1373c6794f4969c45,600000.0,0.00017751490285352367,600600.0
530,0xc7530e4b1268a75bff536e8aca9f8a35c0b81d70,600000.0,0.00017751490285352367,600600.0
531,0x41f6a8af3d86b95727eb59dcfbd39a1c9d64d3a3,600000.0,0.00017751490285352367,600600.0
532,0x292a212fe091efadeef0c1fc202bed44c8160796,599833.5032891566,0.00017746564344110568,600433.34
533,0x391b807ff2d71e6fd8ba14cddf6d700d2916d112,598900.0,0.00017718945886495887,599498.9
534,0x936887774b55e23b30cfad6122654f90b06ab20e,598167.5806452197,0.0001769727666139391,598765.75
535,0xa5989c693a92f69f24db5c30c8ee541b6e7177b5,597951.1661708537,0.0001769087386232838,598549.12
536,0x50ee82d45c5ab8ef0857cef435ed058fa7a1e70c,597937.7929874018,0.00017690478205768163,598535.73
537,0x54daa8471d2c42e2362ad9521dcc5d57e5edc3ba,597496.4763803489,0.00017677421493330055,598093.97
538,0xd20e46c94fb76375a6344cd91860d064d4b178c5,590031.6941081741,0.00017456569810018753,590621.73
539,0x937b58d52a7c863387ac8a013978e514609f60cd,586929.7614181094,0.0001736479659666292,587516.69
540,0x97483455dc7d8e00a63fb7004641659b446d890c,586657.08919173,0.0001735672936603349,587243.75
541,0x684fd3c5cdfe279c82adc33029b095292d31ca35,586542.4174607173,0.0001735333670916836,587128.96
542,0x3957299444029d9de7b5c58c51fa70aa262ca7e2,584989.45465957,0.00017307391035704893,585574.44
543,0xd3e8fc39c0b7bfe3b310ed78ed6dba77353b3b6f,584199.9628,0.00017284033273912356,584784.16
544,0xb4abfb5ca29c09444e7614b500551fce1d33c803,580255.2094417176,0.0001716732452238292,580835.46
545,0x493144718a78dfbef79f825ae71b29134b5cf60e,580240.1002598996,0.00017166877504892487,580820.34
546,PancakeSwap V2: SAFE-BSC-USD 2,577750.9637444038,0.00017093234367102918,578328.71
547,0x8f7b3b5bb260636709c267de1e7c83e6d3420a50,576199.0598353843,0.00017047320021828318,576775.26
548,0x52a499333a7837a72a9750849285e0bb8552de5a,574842.2344745713,0.00017007177234809332,575417.08
549,0xec8ddcb498b44c35efad7e5e43e0caf6d16a66e8,573331.542943634,0.0001696248219141667,573904.87
550,0x5f7f6cb266737b89f7af86b30f03ae94334b83e9,573210.7226419253,0.00016958907624063245,573783.93
551,0xb571f65cd7110d9a80d696287fa18dd5febf07fd,572066.88,0.0001692506610481973,572638.95
552,0x48f5aa1f316a5fd12749e2f4572c38040f855564,570289.0013,0.00016872466110700422,570859.29
553,0x38f701deb607207c60be9167f75ed06fc02dafce,569626.9589084388,0.00016852879045563274,570196.59
554,WeSendit: Deployer 1,568802.6994821685,0.0001682849265689986,569371.5
555,PancakeSwap V2: BJS-BSC-USD,568132.310520007,0.00016808658651651164,568700.44
556,0x078cb2d8660fb1c6708d32e99d1c06f051e10c7b,567146.61579408,0.00016779496067731802,567713.76
557,0xb26763cd81a3db8b574e990361973008febf21b9,565582.3359298637,0.00016733215569709792,566147.92
558,PancakeSwap V2: BSC-USD-VIN,564512.4924563302,0.00016701563376330997,565077.0
559,0x399330ec3af9b5ed149305b237d64c93686a7d19,560909.803,0.0001659497486485568,561470.71
560,0xb97786e8cba2906a5c7b53dac0de42da87db38a5,558720.4683307066,0.0001653020160966677,559279.19
561,0x1fa15dcb03d5ac159cdd17c91598a175fe397715,556000.0002,0.00016449714337010357,556556.0
562,0xa60af059217a0f3dc395b05a8a4801afa39a3667,555437.12952366,0.00016433061348105425,555992.57
563,0x1ccfc4e4b9c05b99cfe43dac0dc84bf48b99e745,553288.9715261611,0.0001636950633839875,553842.26
564,0x837c323f6320ea790a1ab7c1490f6600cd611945,552377.9219543972,0.00016342552192361018,552930.3
565,0x0729846184333d848d77fcdd3d8cc225fcbd47af,550118.4596287343,0.00016275704153154142,550668.58
566,0x2f0170d4c966897351469fb235545430e1931669,550000.0,0.0001627219942823967,550550.0
567,0x7a14cb8485dec41333c01415f797a32dce159b8d,549346.7701297457,0.00016252873088746467,549896.12
568,0x7862d9b4be2156b15d54f41ee4ede2d5b0b455e4,544327.3964878217,0.00016104370818007855,544871.72
569,0xf639d88a89384a4d97f2ba9159567ddb3890ea07,540414.5188090262,0.00015988605134503004,540954.93
570,0xb129d28803ef4e551295b29649672b334e54c5b7,539100.0,0.00015949714021389102,539639.1
571,PancakeSwap V2: CFPlus-BSC-USD 3,537760.5865540018,0.00015910086380097922,538298.35
572,0x2ee599005317070867b5f3434a7b6bbb68da1343,536501.0066,0.00015872820677902775,537037.51
573,0x2517370f19b874b8a058ef8f56f21f8bcc6f2428,534624.5980997217,0.00015817305599129372,535159.22
574,0x866bbd41a690398dbedbfd28db4b4faf2a99e1ca,533433.0596544829,0.0001578205296057057,533966.49
575,PancakeSwap V2: BSC-USD-WHALE 3,532571.9474920058,0.00015756576253592552,533104.52
576,PancakeSwap: DAI-USDT,530457.5824612124,0.00015694021036419525,530988.04
577,0x40ccd471462b3c421d484445598ac9be7f7e6a40,530422.680535708,0.00015692988434433638,530953.1
578,0xda43c54ce5083885f561e05fd6220b7096be246c,529089.7882253041,0.00015653553726267713,529618.88
579,0xb276d202b6505bd8835c377c73828f3dbb431356,529043.5096343294,0.00015652184536337532,529572.55
580,0xa760dcaa4e907b3cfa8dbeb033207b0100d48219,528709.5771616107,0.00015642304871261816,529238.29
581,0xe888adc3f3198415fc76cc4ff5d62fd65ae46449,528398.2384316231,0.00015633093660527103,528926.64
582,0xf76b940d670a2f0757bfd148d07d10ddad09701f,527084.0216,0.00015594211481661428,527611.11
583,0xa046fdd5dd224ba5498f7821a757c4b67622db2b,526484.6081846678,0.00015576477345962796,527011.09
584,PancakeSwap V2: BSC-USD-ASN 5,526257.4213952748,0.00015569755839154678,526783.68
585,PancakeSwap V2: SHELD-BSC-USD 2,526166.428038979,0.0001556706372635415,526692.59
586,0x3a723e58c4808dde4591543282adc7d6b378715b,525998.88116729,0.00015562106715245606,526524.88
587,0x525ed74a06e9234c96e4288bc00eed424b64042c,525140.7861595359,0.0001553671927325551,525665.93
588,0x1e4a0ea20f8d2624eba47297725a640fc1638b04,525100.0,0.00015535512581397545,525625.1
589,0xd67490f78120d68c565f970f8c1af2947d040bce,525000.71,0.0001553257500561349,525525.71
590,PancakeSwap V2: BSC-USD-QQT,524405.6271745595,0.00015514968993955516,524930.03
591,PancakeSwap V2: BSC-USD-BHC 27,523540.0602852712,0.0001548936049024464,524063.6
592,0x2a78fa7219110f536cfe92584539eceaf9b6e336,523059.0,0.00015475127928610207,523582.06
593,PancakeSwap V2: BSC-USD-VS,522840.76816604176,0.000154686713614761,523363.61
594,0x16ba0b6b334f4b38fc51919616257732dd7242f6,520778.0,0.00015407642679708726,521298.78
595,PancakeSwap V2: BSC-USD-IM 3,520071.53044313507,0.0001538674120058275,520591.6
596,0x67ab301ce62dc4b126dfcaa5245d0553a5ef0e14,520000.0,0.0001538462491397205,520520.0
597,0x1475c9d7e396d4f0c0384fe21b42b8b1b931360d,518772.92681,0.00015348320950952547,519291.7
598,0x7dafdf44f25c417c289b8d9355d8435136dfc426,517540.6969456,0.00015311864423507186,518058.24
599,0x8a57fd9f5c04a5b30df23908a56ce5310147a86b,516829.2604993118,0.00015290815994898967,517346.09
600,0xf9d86c0ef53403490a62026aa698d8cd9fe14ef4,515674.42690447305,0.00015256649299332339,516190.1
601,0x58fa863e9ee5ca799817cb632589ba4a9f2b2889,515672.51387422916,0.00015256592700769355,516188.19
602,0x353f952fe32f957c16012d4405678dcf71ca04ae,514871.89625783457,0.00015232905774369837,515386.77
603,0x022c8ab0a42259ba8424dbc2eab72782dc46985b,512000.0,0.0001514793837683402,512512.0
604,0x3e07da11a1aec44b14b956b1e22bb6564dc1f672,509772.1038,0.00015082024247248897,510281.88
605,0x0639556f03714a74a5feeaf5736a4a64ff70d206,509127.56669256196,0.0001506295509024684,509636.69
606,0x3dd73580c86a0293be4cb6a62ea699853cb4175b,509051.42,0.00015060702228124714,509560.47
607,0x7ed8d10036968f7b381f6b0e1803ae71a8de715f,507295.02066192933,0.00015008737718479777,507802.32
608,0xffa660446e3db4592b4029bdf8d09710ef0a03b3,507120.92396,0.00015003586925291427,507628.04
609,0xd1f18bf16c88782ea3dd98f183e9cf319611c3bd,506852.7440468056,0.00014995652603418434,507359.6
610,0xce2753a3615633e53c399e37b7e216dcce584549,506465.15350301954,0.0001498418542046391,506971.62
611,0x7e5f2ff74f4a230a0d62ec67138eed34a72f5865,505621.0,0.0001495921044928358,506126.62
612,0x5bad8411bb8590fec29175beb05de0dac73159a9,505324.11839474307,0.0001495042696439755,505829.44
613,0x037abb6fd86ea42d2de854df71953811ea8c2c4a,504711.69,0.00014932307769897958,505216.4
614,0xa30b2bce764ef30fffb28c36d6e27cf1abbb1426,503940.0248445,0.00014909477425712289,504443.96
615,0x4055576e6975132fb40799e33174b68d31331eb9,502726.92846798414,0.0001487358697814076,503229.66
616,0x56ae79eb035e1c0b99297b81a2f588537c8a446f,501151.0,0.00014826961846657708,501652.15
617,0xe17aaf6328cd2103f9f76a30c7912d676463faee,500922.9232098018,0.0001482021400844851,501423.85
618,PancakeSwap V2: BSC-USD-USDD 2,500904.84134345,0.00014819679041657037,501405.75
619,0x8285a274316496165682e984ebd11183814aeb2f,500440.649153846,0.0001480594553641655,500941.09
620,0xd06bccb0e3937d23a5d2dd932ba2dc5a6512ecde,500267.7450730449,0.00014800830027898818,500768.01
621,0xf81f4bc0aa2ad0e69775aa8a40df9b0de14f4fdb,500111.0,0.00014796192596829762,500611.11
622,0xe3a6978110b8172f5ac1795cedf9e379be758abf,500000.0,0.00014792908571126972,500500.0
623,0x1799bc66db9cc9d7114ee93c4f384e57b1125dca,500000.0,0.00014792908571126972,500500.0
624,0xcc55a2ac339daf7e4d7730886eb362c255fe9f6c,500000.0,0.00014792908571126972,500500.0
625,0xf0f6fb7923ff2e01aa1e69c2cb496e54baa48b99,500000.0,0.00014792908571126972,500500.0
626,0x2e18413a06b2c6fb2b4adefab534b73e47be4f3e,499999.71,0.00014792899991240003,500499.71
627,0x368194ad510224b6cec96e35cb16116fbf9c149e,499999.42,0.00014792891411353028,500499.42
628,0xf03e70113e395c2cebe08f91faa56cad16722d4b,499961.0913608232,0.00014791757427243035,500461.05
629,PancakeSwap V2: CCGDS-BSC-USD,499916.6693926835,0.00014790443167016554,500416.59
630,0x367f23359f9a6d46fb4b0d3989e16868cbfb669b,499408.631005,0.00014775412436177304,499908.04
631,0x5dfe8a7df30b39ba4fa846151116901d4f160256,498302.1343131325,0.00014742675827383202,498800.44
632,0xcf7b53edcc91848fbed45b62793d93b96af43a10,497393.0,0.00014715778345837118,497890.39
633,PancakeSwap V2: BSC-USD-DORDAO 2,495614.5179236568,0.0001466316050033565,496110.13
634,0xdf1a0f44e66972378b63fbd313e5ea92f58ff0fc,494458.29068276,0.00014628952572611585,494952.75
635,0x5f9aaacd65ab18dccab83703b3cbf0a983d91132,493293.7081124541,0.00014594497445639457,493787.0
636,0x9f486957a02615098ad21aa7bdc40e33b393ffb4,491068.307968,0.00014528657163897295,491559.38
637,0x900af081efbe42f99f743af6c1b58a802154f8e1,490134.61586706206,0.00014501033120131778,490624.75
638,0x843e57757c492151dd467fe20462ccd6303cd127,490047.3434776,0.00014498451095175586,490537.39
639,0x2b4ba75b9bd40f14c51ecc75912b75206c835c48,490000.0,0.00014497050399704434,490490.0
640,0xa67efb69a4f58f568aab1b9d51110102985835b0,489990.001,0.00014496754571118828,490479.99
641,Orbit: Bridge,489410.19529098296,0.00014479600545433814,489899.61
642,0x4234d5efda1d4962d0c8f87c8f136a302a17b2d9,488733.0938118526,0.00014459567944885514,489221.83
643,0xc5f9896abfb89e24d63ba3743f64bb2033826ce0,486650.2991591098,0.00014397946763144602,487136.95
644,0x56836068e8e7fbd53ff02cfd434114f068735047,486100.0,0.00014381665712849643,486586.1
645,0xc81f26c1aa51e75c9def1a9fa951245a9cd7ad66,485960.10581916344,0.00014377526829196147,486446.07
646,0x4785e47ae7061632c2782384da28b9f68a5647a3,484820.56081316,0.0001434381245902316,485305.38
647,0x8c1fb77ae7ac078d3907a6eb4c43d61811665585,484696.0658699144,0.00014340129174397162,485180.76
648,0x5771855cdc205dc3be2d1d9d587bdf7c4ae26c49,483467.7319726629,0.00014303787912323446,483951.2
649,0xb80cd7b5959b41f0990433af1d19d70fc2309fcd,483283.931124,0.00014298350014024314,483767.22
650,0x9c0ab1bccc7b06914a93e53c80e2b6be27d93dad,482902.360918,0.00014287060947682667,483385.26
651,0x19f9dda57196e161e8e943bb0766c150f05fa3d5,480078.917062328,0.00014203527054057333,480559.0
652,PancakeSwap V2: BUSD-T-kUSD,479868.1703253508,0.00014197291939633798,480348.04
653,PancakeSwap V2: BSC-USD-CTOP,479725.9954609112,0.00014193085580092263,480205.72
654,0xd481efd828500a67cb7f101d68866ca0a6439894,479706.909937,0.00014192520919271764,480186.62
655,0xfeb11c3960eec87bbece7939b7be2e0da1a8e846,478644.2652,0.00014161081706395704,479122.91
656,0x2cf600f80eb8a4a797043752df57aa12ba37175c,478336.7951801209,0.00014151984954610835,478815.13
657,0xdf6cde8141c8901bef1b4de1dcd6e0282b083975,478262.44693869073,0.00014149785301135033,478740.71
658,0x975d32decb3f26318f4f37af2a609b348c0d3558,475982.091514,0.00014082319122520789,476458.07
659,0x038543bc4773a10f712e26507ef9ccda06f676ad,475814.62,0.00014077364340931047,476290.43
660,0x9fe7c93b1b0bb537b198715864957eaceae0b463,475700.7851500721,0.00014073996443876664,476176.49
661,0x053f661abf26d086194540f20f312e0d90a61302,473969.70726177894,0.00014022781090014622,474443.68
662,0x617eacf5aa567564eaa1598b7dbaae9d4ddced18,472000.0795078,0.00013964508043447094,472472.08
663,0x6af65cf33181001f93d27e070e72281be8519601,470687.4750177837,0.0001392567356702537,471158.16
664,0x38e3c92a543ed6c87eaed33bcba04b9d30291220,470008.1216245489,0.00013905574341758155,470478.13
665,0xf85ba702b78494a3e94044b50c78b7dd6d5076e1,469861.5131928261,0.00013901236811505693,470331.37
666,0x728262612e8e925edd00ee52d318e514a3499c98,467552.57307066367,0.0001383292493125898,468020.13
667,0x7334ba16020c1444957b75032165c0a6292ba09a,467271.968081827,0.00013824623003370055,467739.24
668,PancakeSwap V2: BSC-USD-WASP 6,465322.44205468235,0.00013766944682816888,465787.76
669,0xd2f5834bd3dfb16834802d3a020116e8cd1d4ffe,465245.1401169569,0.00013764657641822603,465710.39
670,0xb37b607482a2edc28a668aa4ba1db944f9699e9a,465118.53701673,0.00013760911985649646,465583.66
671,0x252f6cb0a5c69985599c1f5b464d5bc07b148d6d,464123.91778713,0.0001373148536299653,464588.04
672,0x81f61782d5b2286ca33b53a17cbe8a3ba1c9fca9,463834.829,0.00013722932435002627,464298.66
673,0xd7efddefa5275cef64f46ff450026800ca0cdec3,463504.3808097507,0.00013713155855270924,463967.89
674,PancakeSwap V2: BSC-USD-6827 2,462131.6878924497,0.0001367254361362719,462593.82
675,0xcdd77a89f566d9be9a8080bf7807e1787270fb6b,461427.63919266703,0.00013651713757536175,461889.07
676,0x9dd8aebcccd9c360ff4d2869366cf153bcf6211c,460931.66821819893,0.00013637040050977698,461392.6
677,0x3fdbf6b3524b8497f4a62149871340b2a3369880,459221.7211707359,0.0001358644987030852,459680.94
678,0x5c18e0d19d3cec51c94d5ba5042f0600be5c3f22,457621.129233,0.000135390950499193,458078.75
679,PancakeSwap V2: BSC-USD-TYG 3,457470.5591166364,0.00013534640309989477,457928.03
680,0x1e35e9c2319a3fcd4b89584268430fe6688181a1,457444.10678922577,0.0001353385769626772,457901.55
681,0x34bef2007f96aff8d0a463b6224796607cf0b2ea,457000.0,0.00013520718434010054,457457.0
682,0x2562cd828e71151524793469a04c916d094fcd5e,456781.29106368317,0.00013514247751412805,457238.07
683,0x6927d9e43dd790e58e0ccbb2a3df5248f4ca002f,456752.68448307645,0.0001351340140234991,457209.44
684,0xb60c61dbb7456f024f9338c739b02be68e3f545c,456503.623307006,0.00013506032723937457,456960.13
685,PancakeSwap V2: BSC-USD-NB 17,456094.74271164066,0.0001349393565740996,456550.84
686,0x407833a57f28561df8eff35154182c18d6cb7f74,456032.33160762885,0.0001349208917389902,456488.36
687,0xeccf6e64c46c87d422558bdab9bc4051d38f7569,455127.9921,0.00013465333550591798,455583.12
688,0xbc11091d6203500c480f0305140c687ab52b224b,454900.25287450774,0.00013458595699510266,455355.15
689,0x97719d4d8e4c5fc2e12b19dc4f5895d446b3e6f6,453215.3172331928,0.00013408745501729854,453668.53
690,0xb40c364e70bbd98e8aaab707a41a52a2eaf5733f,452043.024352,0.0001337406225890972,452495.07
691,0x8ab21a415f3eb85acb978ce8cbb4db5e2fb50804,451742.179,0.0001336516150333735,452193.92
692,0xdbfd516d42743ca3f1c555311f7846095d85f6fd,450697.5262554289,0.00013334254598259317,451148.22
693,0xa71619dbf60fd3764a09d963451ed1c0e1c6e247,450299.1475961428,0.000133224682400923,450749.45
694,0x606fd78c366c3740e387b68025b65fb28aea63c9,450103.9422,0.00013316692928936838,450554.05
695,0xac961144036db02144c21372cc30a3b319c18594,450000.0,0.00013313617714014276,450450.0
696,0xcba7879e465700d234dc4e3e8112ea21aac3e716,449999.71000035,0.0001331360913413766,450449.71
697,PancakeSwap V2: BSC-USD-LGT 27,449448.3112651768,0.00013297295551986354,449897.76
698,0xfd692ae5ab173ad4a3ae36bf6c177244a796ca10,448879.84402563446,0.00013280476984185892,449328.72
699,0x050df4edc2cbba2e47373ae7f8232b2624441975,448456.9669375282,0.00013267965819983534,448905.42
700,0xc70a8eb28d338fb71cc2f324dfa7c8b71dd7cde3,445557.9702565172,0.0001318219663428314,446003.53
701,0xba5dc637d7ca91dc9376d4ac887c1864c88c71a7,445159.755066,0.0001317041511247323,445604.91
702,0x7f8840702401a0b74283434cbd3415e146c52f7d,445000.0,0.00013165688628303005,445445.0
703,0x004016b53f127c8f6f64cbf66330765dcf5dbe2a,444626.3479644786,0.00013154633827505238,445070.97
704,0x927ca7716083876159a97c99ccf3544153e1c042,444609.84,0.00013154145425886785,445054.45
705,0x8bb63f15e5e1c327e192b72dcba7f754735d2fa0,442283.8766770694,0.0001308532990033497,442726.16
706,0x7ebed42736ab53e743da0f1e4e7adfe8b07f6431,440759.0,0.00013040215177802708,441199.76
707,0xe533611c8cf37a8ef5ba1d329f58edb5228c9017,440681.8181566197,0.00013037931689897754,441122.5
708,0xbde0397f3d23708c3b6a43e731e1c337e8f3b2b0,440528.9078733911,0.00013033407714218984,440969.44
709,0xccf135ab352d561a15eb7be2a243cc4fcb7f0ab1,440373.4885920696,0.00013028809507781424,440813.86
710,0xf8ebfacb4768b4152dd38416c1ea5fd143f5f807,439684.883960377,0.0001300843657706486,440124.57
711,0xb3d1a13ab31bcb9920693ba3ee7c5b8f57fdf2d2,439397.1245,0.0001299992297828919,439836.52
712,0xda93ae881d81fa219146c3a2b070d32e60d4726f,439169.1877730519,0.000129931792839657,439608.36
713,0xfbad2b0f64052871ef6c4d30af406c33c8fa99ca,438555.62,0.00012975026380027807,438994.18
714,0x081e4a2217d2e3c2f5cc32c97990cde95e3bf2bb,437940.14520055,0.00012956817055155613,438378.09
715,0x83b75e212e52f624e5ed564513b9d13e0f07c6ff,437801.2385988119,0.0001295270738983674,438239.04
716,0xaef21fefa08d932505d95d18f973bdaa586661e5,436592.46477798634,0.0001291694482860745,437029.06
717,0x9cc8f2ab8907fe1abc82ad9d44e12ca17375cc6d,434974.4899414061,0.0001286907572095162,435409.46
718,0xb9a99ace6879eaf1f1d4b1a00c325e65f2f6416e,434694.277792,0.0001286078541553825,435128.97
719,waveplayer.bnb,434520.53744936525,0.00012855645165530828,434955.06
720,PancakeSwap V2: BSC-USD-MSC 7,434480.53464100463,0.00012854461649757494,434915.02
721,0x0c364c39b249c82df2d0205f50eef70a0d3820c1,434399.6250646252,0.00012852067873825673,434834.02
722,PancakeSwap V2: BSC-USD-Hive 2,434389.13752817333,0.00012851757591489938,434823.53
723,Connext,434363.3914208379,0.00012850995871866187,434797.75
724,0x0ee5861614f30cc9777e0753634c595150c0de16,434266.468998,0.0001284812834278712,434700.74
725,0xf14aa83a1295097ce1130b543a1c055faf3ecc28,433644.0,0.0001282971208883557,434077.64
726,0x574f36766568a0fca87d76b2637526ce44240173,433462.9635927875,0.0001282435597879569,433896.43
727,0xb9f5ba74827da648925712ee32da97e4b61a61e9,433072.62069155,0.000128128073650969,433505.69
728,PancakeSwap V2: BSC-USD-OPC 2,431927.2227359087,0.00012778919830626185,432359.15
729,0x8bcef91749d6b0ded4e729b2c6f9930d2172a650,430845.18395782297,0.00012746906829196912,431276.03
730,0x7a7a0eac39a14a1507b80b431b884333af1cd122,429829.97929613263,0.0001271687116971418,430259.81
731,0x6db133e840376555a5ad5c1d7616872ef57e7f13,429695.5931653365,0.0001271289524622199,430125.29
732,0x14a7918172875ae7880b3357ffccf5a89d3f335a,429229.1564444982,0.00012699095334690836,429658.39
733,0x6b7cd1e7a227972b3beb02f3fa895e8fbfadb755,428350.0325149721,0.00012673085734866496,428778.38
734,0xea72107d95960b5b43414fef18cbe065b290e8dc,427981.1443481318,0.00012662171877016418,428409.13
735,dForce: iUSDT Token,426972.3899112156,0.00012632327052704376,427399.36
736,0xc18907269640d11e2a91d7204f33c5115ce3419e,426013.606103466,0.00012603960650289344,426439.62
737,0xc7563d333818aac56d76f295a5ee9e77d31e5b3f,424744.049224956,0.00012566399772630056,425168.79
738,0x225e9339cbaf493e2206e8bd63e6ce7e830ec12c,424616.0008082672,0.00012562611355588547,425040.62
739,0xf9ee6442fccf05207fe8e59ae73e682a900b4725,424612.314825,0.00012562502302761614,425036.93
740,0x782acc4716807bd1f951fed41b655f00a834076f,424000.6402496,0.00012544405410623262,424424.64
741,0xad9f0e1fa900f3a94f0bfa7ab1896762c850de8b,423511.93644998,0.00012529946709370981,423935.45
742,0x5d81940e60dadda8b85d0b6fb5dc9941a3db2c64,423167.8890805788,0.00012519767786811604,423591.06
743,0x6ee8bef1adcc3a35e7b20d6e1968b1144f478f0b,423148.6095085933,0.0001251919738492026,423571.76
744,0x9d55136bedce09391e18b5de3503b685925f3416,422652.83352761547,0.00012504529447403528,423075.49
745,0xb8788cc26e38c6563e392c96d86313237b327b69,422114.6853654046,0.00012488607894280918,422536.8
746,0xe4feb3e94b4128d973a366dc4814167a90629a08,421302.1882477113,0.00012464569503128236,421723.49
747,0xb4ec801aed8c92f2e69589518aaa127afb37d8c9,420162.0157990072,0.0001243083656955024,420582.18
748,0x1b3771a66ee31180906972580ade9b81afc5fcdc,420093.1592967289,0.0001242879939366478,420513.25
749,0x8262a96c8598fc3c650b6edd0d3439be96dcdab0,419497.7683123864,0.00012411184264873875,419917.27
750,0x99a2770b5c9337f44a00a7677471373c89bf0f36,419431.937075,0.00012409236593922314,419851.37
751,0x07a1c36f98e367de5942eb6f386e6ba1c3123ab9,419422.5249197432,0.0001240895812761797,419841.95
752,PancakeSwap V2: BSC-USD-ULME,418600.0086280457,0.00012384623311015284,419018.61
753,0x20bb82f2db6ff52b42c60ce79cde4c7094ce133f,417876.00255732,0.00012363202999796913,418293.88
754,0x0b4c6300cbfca737ac7f3f0c56d0a2e3bc6ccef8,416757.42725698644,0.000123301090355014,417174.18
755,0x433d26adc248bb3f5cacde874675b88df860191a,416640.06297995,0.00012326636717461967,417056.7
756,0x9ff417202f751ed148e76346eb59bc722d9e2d29,415738.27211539,0.00012299956497842542,416154.01
757,0x9154ff6291203a36bc55eb624334c403f2b4a2fe,414853.69,0.00012273785413129305,415268.54
758,0x9af2cc0fd363b82d73c6d0677eea38e310203f9a,413881.6777145079,0.00012245027635390712,414295.56
759,Native: PMM 1,413586.9615188741,0.00012236308215917829,414000.55
760,PancakeSwap V2: VPANDA-BSC-USD 2,413572.70375202835,0.00012235886388235073,413986.28
761,0x445c7e2a28cb0dcd0eca87474a46cda86b2ba218,411922.98143998,0.00012187078005575313,412334.9
762,0x8ffc4e1cbdf6380d827fc8a05091607dac3c9da3,410661.2434502274,0.0001214974845612906,411071.9
763,0x0d1dddb8d14fe727f9ed5a199688328d25fe3e5e,410626.6677902269,0.0001214872550697471,411037.29
764,0x7d26de409b01291b908b933f33593e753c84aac0,410207.34605401,0.00012136319530763225,410617.55
765,0xdf462c4b76f9186ae7c834d255628c790db8706f,409843.59332951286,0.00012125557609171256,410253.44
766,0xd3fcf47dc9b62c0827b0d92d4d7223e1f7429219,408986.95873074303,0.00012100213374574324,409395.95
767,0x290b6ebbdca04ee984fb8617e1b92deea23052e3,407582.75221914833,0.00012058668777492321,407990.33
768,0x2a5a0e012297d9f294a9a9169a93782d148d88a1,406879.21251535,0.00012037853980463429,407286.09
769,0x34ea4138580435b5a521e460035edb19df1938c1,405279.5552734309,0.00011990526813813728,405684.83
770,0x06dbc4fe79e2541b03fe4731b2579c0b7f46f099,405033.7921987533,0.00011983255712425997,405438.83
771,0xdf0bdb1aaef707ac84297229dcceb21cfcf09a81,403943.6613461206,0.00011951003300358877,404347.61
772,0x06ff6f148eec62f26548d5f6ed2e62b7b3a9080e,402745.147212,0.00011915544280344378,403147.89
773,0x0255fcb852f2b6a9abece5debb28743d76ef2a34,402266.48985202523,0.0001190138281121837,402668.76
774,0xe5e7116ab49666e9791f53aed4f5b7207770879d,401637.12052039284,0.00011882762405257752,402038.76
775,0xc69bd9aa8e02324a26c77eff1e38ca90b1a592b7,401490.0,0.00011878409724443537,401891.49
776,0xa3da7319605185208a21ade8ea1dd5581b575c5a,401302.53873581,0.00011872863529759957,401703.84
777,0x7fe969c9d3c0e3392e31ee0138fb4e3066b4edca,401201.7440812917,0.00011869881437542461,401602.95
778,0x8265afafdd36017359976c0bb5686c8279554d71,400639.006608361,0.0001185323238956924,401039.65
779,0x04507c4a93117afc9879a3e4316ddd1838660d72,400050.49612004706,0.00011835820825875683,400450.55
780,0xe810d6feb1719f7aa3c76039da429a6abd1f3b01,400000.0266611169,0.00011834327645692508,400400.03
781,0x5022e4b51a09e6a37e0828810664eb0b02087330,400000.01061621396,0.00011834327170990943,400400.01
782,0x0b3df2a36aa44c4361aa9bc3ad5b3ffd90fea8d2,400000.0,0.00011834326856901578,400400.0
783,0x1b608dee6dbf85246a13621ba8a92c8771c50278,399817.68,0.00011828932770720202,400217.5
784,0x172fcd41e0913e95784454622d1c3724f546f849,399588.2042813841,0.00011822143544070646,399987.79
785,0x38fbd2bc791c3dd399f325d73965ffc88ae55c4c,398777.80727466854,0.00011798167286417328,399176.59
786,0x62128b0fb97fc7a8f91258160fe3d9b7c61823c6,398713.9959,0.00011796279374754788,399112.71
787,0xb08627facd9bac30abce19677c348c16c7aca585,398634.6785989384,0.00011793932707589363,399033.31
788,0xeee914a8268d3361988467a7c708f8c2177d8ea9,398320.66338475,0.000117846423108825,398718.98
789,0x638c8fb15f99b9264e81856ee24b223f17619dbd,398103.5570811,0.00011778219043482281,398501.66
790,0xa04cb14057dca9de3b5a9227bfe9acfc2681d1f5,398095.0987127506,0.00011777968795742972,398493.19
791,0x862c19f8315d7a94f4f55e291cdcede34fe39c64,397041.0355320193,0.00011746783475221473,397438.08
792,0xf4deb6fe3543c9fb1e9b9c7b7cb4d19abfdadfc8,396243.9230451916,0.00011723200250944383,396640.17
793,0x2e707261d086687470b515b320478eb1c88d49bb,396177.49563898786,0.00011721234941851204,396573.67
794,0x5944ca0559676d57bad4ac6df0d6613941728296,395758.0033,0.00011708823918217332,396153.76
